epoch,loss,noise_loss,pred_loss,f1,mae,precision,recall
58,7.67159961643219,6.998854123687744,0.6727454927444458,0.7495224328315254,0.1118072278097272,0.7696523162074044,0.6894178041861017
59,7.671447805404663,6.998854116058349,0.6725936893463135,0.746219063730528,0.11230204538702965,0.7649127949708959,0.6900085820833806
60,7.671429018211365,6.998854135131836,0.6725748830795288,0.747432898547258,0.11254973780214786,0.766327700077572,0.6906684801632864
61,7.47280988855362,6.800239834594726,0.6725700539588928,0.7478899419836089,0.11199015892446042,0.7672187751564499,0.6899494186195224
62,7.472780500602722,6.800239833068848,0.6725406675338745,0.7462483265021177,0.11302163619995118,0.7654327882181712,0.6887099432376422
63,7.472739105033875,6.800239825439453,0.6724992795944214,0.7462614025570717,0.11239598964452743,0.7661079278996378,0.6869424307985103
64,7.472641540145874,6.800239832305908,0.6724017078399658,0.7447684386183555,0.11313820868730545,0.7645827420099869,0.6855480864445057
65,7.472636676120758,6.800239838409424,0.6723968377113342,0.7455641916647361,0.11357578221559525,0.7659863389146611,0.6847131788305117
66,7.472685723114013,6.800239840698242,0.6724458824157715,0.7475097126321866,0.11320235695838929,0.7672540640941456,0.6884545718461441
67,7.472528676605225,6.800239837646484,0.6722888389587403,0.7462628497153136,0.1134899746119976,0.7667926258516932,0.6851192243969041
68,7.472552417182922,6.800239831542969,0.6723125856399537,0.7451846343110587,0.11317503224313259,0.7641463325383537,0.688256159393821
69,7.472440675449372,6.80023984375,0.6722008316993714,0.7456660637167734,0.11383666852712632,0.7657811096332175,0.6856334665510269
70,7.472458238506317,6.800239839935303,0.6722183985710144,0.748246453409705,0.11322374845296145,0.7680186122063707,0.6891107063585534
71,7.472340770530701,6.800239818572998,0.6721009519577026,0.7460186030439375,0.11358462619036436,0.7656027494992672,0.6874057241307207
72,7.472316455459595,6.800239809417724,0.6720766460418701,0.7443594310488045,0.1140827110171318,0.7653805459847846,0.68192901330013
73,7.47234320898056,6.80023982925415,0.6721033797264099,0.7453086082320948,0.11407662083506584,0.764827739775653,0.686876164306182
74,7.47230324087143,6.800239813995361,0.6720634268760681,0.7449014608015833,0.11456779915690422,0.7643629424132895,0.6866272924912417
75,7.4723401774406435,6.800239840698242,0.6721003367424011,0.7438289714949179,0.11429277565181255,0.7628678653564822,0.6867022127761895
76,7.472211054325104,6.800239840698242,0.6719712136268615,0.7451617591008242,0.11454535155296326,0.7656667270562951,0.6840937594903527
77,7.472145264434815,6.800239834594726,0.6719054298400879,0.7463383835748648,0.11441300171017647,0.767201196979529,0.6843093753431533
78,7.472185377693176,6.800239818572998,0.6719455591201782,0.7429166485816155,0.11527925208210946,0.7624371167545795,0.684499781955551
79,7.472194277477264,6.800239828491211,0.6719544489860535,0.7442752916998888,0.11421763383746147,0.7636384408556012,0.6862706954323881
80,7.472147248554229,6.800239842224121,0.6719074063301086,0.7446052655251045,0.11431809439361096,0.7635509111432598,0.6877245945242365
81,7.331722435569763,6.6597859550476075,0.6719364805221557,0.7451767285574104,0.11409444489479065,0.7646236661521213,0.6869394974842263
82,7.331759175777435,6.659785946655274,0.6719732291221618,0.7441314727693891,0.11422881803363562,0.7641621753986937,0.6843372060790461
83,7.331711964511872,6.659785968017578,0.6719259964942932,0.7437621112663564,0.1141135837584734,0.7631870820696783,0.6855952154674213
84,7.331625016498566,6.659785932922364,0.6718390835762024,0.7454644373357079,0.11363223107457161,0.7643557510935941,0.6887242526311168
85,7.3315996662139895,6.6597859497070315,0.671813716506958,0.7444451273016897,0.11510005692541599,0.7647103085489781,0.6840221068958772
86,7.33160251121521,6.6597859497070315,0.6718165615081787,0.7443347504662409,0.11445658466219902,0.7635391597456583,0.6867573933673754
87,7.331593913841248,6.6597859519958496,0.6718079618453979,0.7454495360131406,0.114438191062212,0.7647970195713621,0.6874778717262375
88,7.331496901512146,6.6597859565734865,0.6717109449386597,0.7405735250740957,0.1163760666191578,0.7599150129008684,0.682656551239271
89,7.331446746826172,6.6597859558105466,0.671660791015625,0.7434701210034589,0.11509551241695881,0.7625984173340443,0.6861047797259002
90,7.331567709255219,6.659785945129395,0.671781764125824,0.7466064170967163,0.11367460086941719,0.7655862350902781,0.6896181615951956
91,7.331450777721405,6.659785950469971,0.6716648272514343,0.7431993061223733,0.11528576700389385,0.7629317656999945,0.6842112005680199
92,7.331476423740387,6.6597859603881835,0.6716904633522034,0.7434181581387569,0.11521064694225788,0.7628265688419804,0.6852985446223132
93,7.331440681362152,6.6597859672546385,0.6716547141075134,0.7436086741055784,0.11460893078446388,0.7627411291993339,0.6862310394829761
94,7.33142046546936,6.6597859565734865,0.6716345088958741,0.7419503549733535,0.11511428323090077,0.7604263531477203,0.686362129584346
95,7.33142511472702,6.659785950469971,0.6716391642570496,0.7425049172383216,0.11539046061038971,0.761838379043151,0.6845942252839563
96,7.331399086952209,6.6597859535217285,0.6716131334304809,0.7453357484691849,0.11529678486585616,0.7650369392256438,0.6864140845821209
97,7.33136201620102,6.659785942840577,0.6715760733604431,0.743978664964853,0.11460921632051468,0.7635777697877022,0.6853420259819477
98,7.331311173915863,6.659785939788819,0.6715252341270447,0.7446716619140119,0.1149330378741026,0.7636703031978831,0.687647215933965
99,7.331264199829102,6.659785954284668,0.6714782455444336,0.7440432003275105,0.1159787442535162,0.7638739673043545,0.6847847076608449
100,7.33124901304245,6.6597859565734865,0.6714630564689636,0.7420435095928176,0.1153876137971878,0.7609616941230262,0.6852565517366841
